"date","PX_LAST","PUT_CALL_OPEN_INTEREST_RATIO","EQY_INST_PCT_SH_OUT","PX_VOLUME"
2008-01-03,610.01,NA,NA,14605340
2008-01-04,594.11,NA,NA,26878234
2008-01-05,NA,NA,NA,NA
2008-01-06,NA,NA,NA,NA
2008-01-07,587.29,NA,NA,32408938
2008-01-08,579.86,NA,NA,22607968
2008-01-09,588.43,NA,NA,25089454
2008-01-10,585.33,NA,NA,23054111
2008-01-11,576.81,NA,NA,28771523
2008-01-12,NA,NA,NA,NA
2008-01-13,NA,NA,NA,NA
2008-01-14,585.6,NA,NA,20145578
2008-01-15,564.92,NA,NA,26631948
2008-01-16,547.53,NA,NA,43787516
2008-01-17,526.41,NA,NA,38167655
2008-01-18,528.5,NA,NA,41543057
2008-01-19,NA,NA,NA,NA
2008-01-20,NA,NA,NA,NA
2008-01-22,514.07,NA,NA,40089473
2008-01-23,516.9,NA,NA,54686896
2008-01-24,533.32,NA,NA,32597052
2008-01-25,525.48,NA,NA,31375830
2008-01-26,NA,NA,NA,NA
2008-01-27,NA,NA,NA,NA
2008-01-28,534.6,NA,NA,22493202
2008-01-29,537.09,NA,NA,18629753
2008-01-30,535.39,NA,NA,24846215
2008-01-31,537.15,NA,NA,23912339
2008-02-01,540.81,NA,NA,23663998
2008-02-02,NA,NA,NA,NA
2008-02-03,NA,NA,NA,NA
2008-02-04,541.3,NA,NA,17257744
2008-02-05,521,NA,NA,27696469
2008-02-06,512.79,NA,NA,28474778
2008-02-07,518.83,NA,NA,25600420
2008-02-08,525.39,NA,NA,17278155
2008-02-09,NA,NA,NA,NA
2008-02-10,NA,NA,NA,NA
2008-02-11,538.36,NA,NA,30999861
2008-02-12,539.27,NA,NA,26031473
2008-02-13,551.51,NA,NA,20713416
2008-02-14,551.35,NA,NA,25334633
2008-02-15,550.12,NA,NA,21304861
2008-02-16,NA,NA,NA,NA
2008-02-17,NA,NA,NA,NA
2008-02-19,563.61,NA,NA,28730328
2008-02-20,572.18,NA,NA,18641861
2008-02-21,560.21,NA,NA,28623127
2008-02-22,564.8,NA,NA,16818932
2008-02-23,NA,NA,NA,NA
2008-02-24,NA,NA,NA,NA
2008-02-25,578.89,NA,NA,20865427
2008-02-26,587.19,NA,NA,16632990
2008-02-27,582.52,NA,NA,15848459
2008-02-28,590.66,NA,NA,15098083
2008-02-29,572.93,NA,NA,20784832
2008-03-01,NA,NA,NA,NA
2008-03-02,NA,NA,NA,NA
2008-03-03,577.7,NA,NA,23935960
2008-03-04,568.93,NA,NA,33742457
2008-03-05,579.14,NA,NA,22168726
2008-03-06,565.75,NA,NA,23278570
2008-03-07,553.8,NA,NA,30411704
2008-03-08,NA,NA,NA,NA
2008-03-09,NA,NA,NA,NA
2008-03-10,547.31,NA,NA,29025265
2008-03-11,572.47,NA,NA,33912125
2008-03-12,563.71,NA,NA,21902140
2008-03-13,571.3,NA,NA,25211251
2008-03-14,562.06,NA,NA,28160109
2008-03-15,NA,NA,NA,NA
2008-03-16,NA,NA,NA,NA
2008-03-17,547.8,NA,NA,31636448
2008-03-18,567.73,NA,NA,27522317
2008-03-19,536.91,NA,NA,43511271
2008-03-20,539.99,NA,NA,37538637
2008-03-22,NA,NA,NA,NA
2008-03-23,NA,NA,NA,NA
2008-03-24,546.74,NA,NA,15597784
2008-03-25,550.18,NA,NA,21927525
2008-03-26,562.08,NA,NA,23198897
2008-03-27,557.66,NA,NA,22561207
2008-03-28,555.35,NA,NA,17525620
2008-03-29,NA,NA,NA,NA
2008-03-30,NA,NA,NA,NA
2008-03-31,557.65,NA,NA,21928217
2008-04-01,569.11,NA,NA,36285484
2008-04-02,576.91,NA,NA,21192499
2008-04-03,577.69,NA,NA,18601883
2008-04-04,583.49,NA,NA,19280983
2008-04-05,NA,NA,NA,NA
2008-04-06,NA,NA,NA,NA
2008-04-07,584.65,NA,NA,17678714
2008-04-08,589.22,NA,NA,22726304
2008-04-09,591.92,NA,NA,19490315
2008-04-10,592.33,NA,NA,14924846
2008-04-11,583.93,NA,NA,16508509
2008-04-12,NA,NA,NA,NA
2008-04-13,NA,NA,NA,NA
2008-04-14,594.19,NA,NA,14933036
2008-04-15,600.01,NA,NA,14293609
2008-04-16,616.31,NA,NA,22189499
2008-04-17,616.8,NA,NA,16579412
2008-04-18,628.76,NA,NA,23538611
2008-04-19,NA,NA,NA,NA
2008-04-20,NA,NA,NA,NA
2008-04-21,634.43,NA,NA,15824283
2008-04-22,635.6,NA,NA,26303767
2008-04-23,630.97,NA,NA,21766045
2008-04-24,616.82,NA,NA,25737935
2008-04-25,623.48,NA,NA,37613501
2008-04-26,NA,NA,NA,NA
2008-04-27,NA,NA,NA,NA
2008-04-28,622.02,NA,NA,13207185
2008-04-29,612.83,NA,NA,23202646
2008-04-30,618.24,NA,NA,24474139
2008-05-01,604.84,NA,NA,56100348
2008-05-02,612.05,NA,NA,17592868
2008-05-03,NA,NA,NA,NA
2008-05-04,NA,NA,NA,NA
2008-05-05,617.99,NA,NA,12997546
2008-05-06,631.3,NA,NA,21096906
2008-05-07,622.6,NA,NA,23126733
2008-05-08,634.68,NA,NA,24908107
2008-05-09,629.99,NA,NA,19919228
2008-05-10,NA,NA,NA,NA
2008-05-11,NA,NA,NA,NA
2008-05-12,628.91,NA,NA,18459146
2008-05-13,636.14,NA,NA,19697000
2008-05-14,630.33,NA,NA,24856135
2008-05-15,640.87,NA,NA,28653453
2008-05-16,657.09,NA,NA,27550700
2008-05-17,NA,NA,NA,NA
2008-05-18,NA,NA,NA,NA
2008-05-19,663.66,NA,NA,22751969
2008-05-20,668.81,NA,NA,25701980
2008-05-21,660.85,NA,NA,45073245
2008-05-22,653.8,NA,NA,37355810
2008-05-23,641.42,NA,NA,25001508
2008-05-24,NA,NA,NA,NA
2008-05-25,NA,NA,NA,NA
2008-05-27,637,NA,NA,25728466
2008-05-28,646.66,NA,NA,26214217
2008-05-29,633.59,NA,NA,35942230
2008-05-30,637.78,NA,NA,26786228
2008-05-31,NA,NA,NA,NA
2008-06-01,NA,NA,NA,NA
2008-06-02,638.09,NA,NA,25311862
2008-06-03,626.62,NA,NA,38844112
2008-06-04,618.9,NA,NA,31625234
2008-06-05,646.08,NA,NA,34914232
2008-06-06,635.88,NA,NA,46825760
2008-06-07,NA,NA,NA,NA
2008-06-08,NA,NA,NA,NA
2008-06-09,652.79,NA,NA,26791832
2008-06-10,638.36,NA,NA,27995133
2008-06-11,643.26,NA,NA,30961659
2008-06-12,631.72,NA,NA,35288230
2008-06-13,638.64,NA,NA,16595724
2008-06-14,NA,NA,NA,NA
2008-06-15,NA,NA,NA,NA
2008-06-16,640.22,NA,NA,16242252
2008-06-17,651.07,NA,NA,20171908
2008-06-18,650.36,NA,NA,21526619
2008-06-19,636.67,NA,NA,40450663
2008-06-20,631.95,NA,NA,32726740
2008-06-21,NA,NA,NA,NA
2008-06-22,NA,NA,NA,NA
2008-06-23,655.49,NA,NA,32882213
2008-06-24,645.5,NA,NA,33138042
2008-06-25,642.37,NA,NA,40033751
2008-06-26,635.45,NA,NA,32077093
2008-06-27,640.8,NA,NA,23467757
2008-06-28,NA,NA,NA,NA
2008-06-29,NA,NA,NA,NA
2008-06-30,652,NA,NA,29916460
2008-07-01,656.08,NA,NA,31946667
2008-07-02,634.88,NA,NA,36698931
2008-07-03,631.93,NA,NA,32590815
2008-07-05,NA,NA,NA,NA
2008-07-06,NA,NA,NA,NA
2008-07-07,617.42,NA,NA,39520624
2008-07-08,607.88,NA,NA,49906327
2008-07-09,595.03,NA,NA,32329763
2008-07-10,610.97,NA,NA,37618940
2008-07-11,606.52,NA,NA,33984865
2008-07-12,NA,NA,NA,NA
2008-07-13,NA,NA,NA,NA
2008-07-14,611.12,NA,NA,21595481
2008-07-15,585.52,NA,NA,32630243
2008-07-16,573.4,NA,NA,49363257
2008-07-17,564.28,NA,NA,53502032
2008-07-18,572.83,NA,NA,39610768
2008-07-19,NA,NA,NA,NA
2008-07-20,NA,NA,NA,NA
2008-07-21,589.64,NA,NA,34084134
2008-07-22,576.7,NA,NA,48906198
2008-07-23,554.6,NA,NA,55644873
2008-07-24,551.39,NA,NA,52468336
2008-07-25,556.88,NA,NA,37195874
2008-07-26,NA,NA,NA,NA
2008-07-27,NA,NA,NA,NA
