"date","PX_LAST","PUT_CALL_OPEN_INTEREST_RATIO","EQY_INST_PCT_SH_OUT","PX_VOLUME"
1992-05-12,87.47,NA,NA,NA
1992-05-13,87.3,NA,NA,NA
1992-05-14,87.71,NA,NA,NA
1992-05-15,87.2,NA,NA,NA
1992-05-16,NA,NA,NA,NA
1992-05-17,NA,NA,NA,NA
1992-05-18,88.04,NA,NA,NA
1992-05-19,88.61,NA,NA,NA
1992-05-20,88.86,NA,NA,NA
1992-05-21,87.38,NA,NA,NA
1992-05-22,87.16,NA,NA,NA
1992-05-23,NA,NA,NA,NA
1992-05-24,NA,NA,NA,NA
1992-05-26,85.57,NA,NA,NA
1992-05-27,86.5,NA,NA,NA
1992-05-28,86.16,NA,NA,NA
1992-05-29,85.72,NA,NA,NA
1992-05-30,NA,NA,NA,NA
1992-05-31,NA,NA,NA,NA
1992-06-01,85.96,NA,NA,NA
1992-06-02,84.92,NA,NA,NA
1992-06-03,85.24,NA,NA,NA
1992-06-04,84.97,NA,NA,NA
1992-06-05,85.69,NA,NA,NA
1992-06-06,NA,NA,NA,NA
1992-06-07,NA,NA,NA,NA
1992-06-08,86.57,NA,NA,NA
1992-06-09,86.21,NA,NA,NA
1992-06-10,86.56,NA,NA,NA
1992-06-11,87.03,NA,NA,NA
1992-06-12,87.02,NA,NA,NA
1992-06-13,NA,NA,NA,NA
1992-06-14,NA,NA,NA,NA
1992-06-15,87.09,NA,NA,NA
1992-06-16,86.66,NA,NA,NA
1992-06-17,86.38,NA,NA,NA
1992-06-18,86.08,NA,NA,NA
1992-06-19,86.81,NA,NA,NA
1992-06-20,NA,NA,NA,NA
1992-06-21,NA,NA,NA,NA
1992-06-22,86.69,NA,NA,NA
1992-06-23,86.56,NA,NA,NA
1992-06-24,85.92,NA,NA,NA
1992-06-25,85.72,NA,NA,NA
1992-06-26,85.93,NA,NA,NA
1992-06-27,NA,NA,NA,NA
1992-06-28,NA,NA,NA,NA
1992-06-29,86.93,NA,NA,NA
1992-06-30,87.09,NA,NA,NA
1992-07-01,88.16,NA,NA,NA
1992-07-02,88.34,NA,NA,NA
1992-07-04,NA,NA,NA,NA
1992-07-05,NA,NA,NA,NA
