"date","PX_LAST","PUT_CALL_OPEN_INTEREST_RATIO","EQY_INST_PCT_SH_OUT","PX_VOLUME"
2014-11-06,324.78,1.6203,78.073,26963925
2014-11-07,324.95,1.6033,78.073,28805567
2014-11-08,NA,NA,78.073,NA
2014-11-09,NA,NA,82.745,NA
2014-11-10,326.57,1.6233,82.745,30652655
2014-11-11,325.83,1.6162,82.745,38747800
2014-11-12,325.01,1.6195,82.745,18723486
2014-11-13,324.85,1.6383,82.745,29353046
2014-11-14,323.7,1.6496,82.745,11432834
2014-11-15,NA,NA,82.745,NA
2014-11-16,NA,NA,84.564,NA
2014-11-17,323.77,1.6606,84.564,16172216
2014-11-18,324.56,1.7081,84.564,12697095
2014-11-19,323.97,1.7214,84.564,22066773
2014-11-20,324.15,1.7217,84.564,16083583
2014-11-21,325.89,1.7229,84.564,20398110
2014-11-22,NA,NA,84.564,NA
2014-11-23,NA,NA,84.534,NA
2014-11-24,327.86,1.8104,84.534,18715240
2014-11-25,327.2,1.6706,84.534,23447796
2014-11-26,327.84,1.5973,84.534,8748446
2014-11-28,328,1.5928,84.534,7815983
2014-11-29,NA,NA,84.534,NA
2014-11-30,NA,NA,81.681,NA
2014-12-01,325.64,1.5975,81.681,27338972
2014-12-02,328.82,1.6274,81.681,21744558
2014-12-03,330.2,1.6064,81.681,14471534
2014-12-04,330.53,1.3651,81.681,16998657
2014-12-05,333.79,1.3749,81.681,30227362
2014-12-06,NA,NA,81.681,NA
2014-12-07,NA,NA,80.945,NA
2014-12-08,335.07,1.3528,80.945,42986138
2014-12-09,334.25,1.3644,80.945,45099077
2014-12-10,329.75,1.3693,80.945,51753496
2014-12-11,330.84,1.3466,80.945,58342405
2014-12-12,324.06,1.3363,80.945,39253174
2014-12-13,NA,NA,80.945,NA
2014-12-14,NA,NA,78.267,NA
2014-12-15,321.31,1.3604,78.267,37315843
2014-12-16,318.1,1.3754,78.267,36959731
2014-12-17,325.34,1.4064,78.267,43763882
2014-12-18,333.23,1.3838,78.267,37517347
2014-12-19,333.32,1.7026,78.267,39892314
2014-12-20,NA,NA,78.267,NA
2014-12-21,NA,NA,74.73,NA
2014-12-22,335.37,1.7044,74.73,15820687
2014-12-23,337.32,1.7339,74.73,18625810
2014-12-24,336.65,1.7423,74.73,7939308
2014-12-26,336.64,1.7471,74.73,14743275
2014-12-27,NA,NA,74.73,NA
2014-12-28,NA,NA,74.645,NA
2014-12-29,337.84,1.7517,74.645,17974385
2014-12-30,337.41,1.7663,74.645,16489391
2014-12-31,333.32,1.7683,74.645,24264841
2015-01-02,333.41,1.6506,74.645,32909437
2015-01-03,NA,NA,74.645,NA
2015-01-04,NA,NA,74.176,NA
2015-01-05,326.43,1.6751,74.176,41243278
2015-01-06,321.43,1.7934,74.176,46672951
2015-01-07,324.98,1.7898,74.176,29477669
2015-01-08,329.77,1.778,74.176,30865928
2015-01-09,325.36,1.774,74.176,29488694
2015-01-10,NA,NA,74.176,NA
2015-01-11,NA,NA,75.184,NA
2015-01-12,322.6,1.7609,75.184,31158718
